TIMESTAMP,IMG,SUBTRACTED,RATE
09/03/2016 15:57:11,30989,0,0
09/03/2016 15:57:17,30990,0,0
09/03/2016 15:57:23,30991,0,0
09/03/2016 15:57:30,30992,0,0
09/03/2016 15:57:36,30993,0,0
09/03/2016 15:57:42,30994,0,0
09/03/2016 15:57:49,30995,0,0
09/03/2016 15:57:55,30996,0,0
09/03/2016 15:58:01,30997,0,0
09/03/2016 15:58:07,30998,0,0
09/03/2016 15:58:14,30999,0,0
09/03/2016 15:58:20,31000,0,0
09/03/2016 15:58:26,31001,0,0
09/03/2016 15:58:33,31002,0,0
09/03/2016 15:58:39,31003,0,0
09/03/2016 15:58:45,31004,0,0
09/03/2016 15:58:51,31005,0,0
09/03/2016 15:58:58,31006,0,0
09/03/2016 15:59:04,31007,0,0
09/03/2016 15:59:10,31008,0,0
09/03/2016 15:59:16,31009,0,0
09/03/2016 15:59:23,31010,0,0
09/03/2016 15:59:29,31011,0,0
09/03/2016 15:59:35,31012,0,0
09/03/2016 15:59:42,31013,0,0
09/03/2016 15:59:48,31014,0,0
09/03/2016 15:59:54,31015,0,0
09/03/2016 16:00:00,31016,0,0
09/03/2016 16:00:07,31017,0,0
09/03/2016 16:00:13,31018,0,0
09/03/2016 16:00:19,31019,0,0
09/03/2016 16:00:26,31020,0,0
09/03/2016 16:00:32,31021,0,0
09/03/2016 16:00:38,31022,0,0
09/03/2016 16:00:44,31023,0,0
09/03/2016 16:00:51,31024,0,0
09/03/2016 16:00:57,31025,0,0
09/03/2016 16:01:03,31026,0,0
09/03/2016 16:01:10,31027,0,0
09/03/2016 16:01:16,31028,0,0
09/03/2016 16:01:22,31029,0,0
09/03/2016 16:01:28,31030,0,0
09/03/2016 16:01:35,31031,0,0
09/03/2016 16:01:41,31032,0,0
09/03/2016 16:01:47,31033,0,0
09/03/2016 16:01:54,31034,0,0
09/03/2016 16:02:00,31035,0,0
09/03/2016 16:02:06,31036,0,0
09/03/2016 16:02:12,31037,0,0
09/03/2016 16:02:19,31038,0,0
09/03/2016 16:02:25,31039,0,0
09/03/2016 16:02:31,31040,0,0
09/03/2016 16:02:37,31041,0,0
09/03/2016 16:02:44,31042,0,0
09/03/2016 16:02:50,31043,0,0
09/03/2016 16:02:56,31044,0,0
09/03/2016 16:03:03,31045,0,0
09/03/2016 16:03:09,31046,0,0
09/03/2016 16:03:15,31047,0,0
09/03/2016 16:03:21,31048,0,0
09/03/2016 16:03:28,31049,0,0
09/03/2016 16:03:34,31050,0,0
09/03/2016 16:03:40,31051,0,0
09/03/2016 16:03:47,31052,0,0
09/03/2016 16:03:53,31053,0,0
09/03/2016 16:03:59,31054,0,0
09/03/2016 16:04:05,31055,0,0
09/03/2016 16:04:12,31056,0,0
09/03/2016 16:04:18,31057,0,0
09/03/2016 16:04:24,31058,0,0
09/03/2016 16:04:31,31059,0,0
09/03/2016 16:04:37,31060,0,0
09/03/2016 16:04:43,31061,0,0
09/03/2016 16:04:49,31062,0,0
09/03/2016 16:04:56,31063,0,0
09/03/2016 16:05:02,31064,0,0
09/03/2016 16:05:08,31065,0,0
09/03/2016 16:05:14,31066,0,0
09/03/2016 16:05:21,31067,0,0
09/03/2016 16:05:27,31068,0,0
09/03/2016 16:05:33,31069,0,0
09/03/2016 16:05:40,31070,0,0
09/03/2016 16:05:46,31071,0,0
09/03/2016 16:05:52,31072,0,0
09/03/2016 16:05:58,31073,0,0
09/03/2016 16:06:05,31074,0,0
09/03/2016 16:06:11,31075,0,0
09/03/2016 16:06:17,31076,0,0
09/03/2016 16:06:24,31077,0,0
09/03/2016 16:06:30,31078,0,0
09/03/2016 16:06:36,31079,0,0
09/03/2016 16:06:42,31080,0,0
09/03/2016 16:06:49,31081,0,0
09/03/2016 16:06:55,31082,0,0
09/03/2016 16:07:01,31083,0,0
09/03/2016 16:07:08,31084,0,0
09/03/2016 16:07:14,31085,0,0
09/03/2016 16:07:20,31086,0,0
09/03/2016 16:07:26,31087,0,0
09/03/2016 16:07:33,31088,0,0
09/03/2016 16:07:39,31089,0,0
09/03/2016 16:07:45,31090,0,0
09/03/2016 16:07:52,31091,0,0
09/03/2016 16:07:58,31092,0,0
09/03/2016 16:08:04,31093,0,0
09/03/2016 16:08:10,31094,0,0
09/03/2016 16:08:17,31095,0,0
09/03/2016 16:08:23,31096,0,0
09/03/2016 16:08:29,31097,0,0
09/03/2016 16:08:35,31098,0,0
09/03/2016 16:08:42,31099,0,0
09/03/2016 16:08:48,31100,0,0
09/03/2016 16:08:54,31101,0,0
09/03/2016 16:09:01,31102,0,0
09/03/2016 16:09:07,31103,0,0
09/03/2016 16:09:13,31104,0,0
09/03/2016 16:09:19,31105,0,0
09/03/2016 16:09:26,31106,0,0
09/03/2016 16:09:32,31107,0,0
09/03/2016 16:09:38,31108,0,0
09/03/2016 16:09:45,31109,0,0
09/03/2016 16:09:51,31110,0,0
09/03/2016 16:09:57,31111,0,0
09/03/2016 16:10:03,31112,0,0
09/03/2016 16:10:10,31113,0,0
09/03/2016 16:10:16,31114,0,0
09/03/2016 16:10:22,31115,0,0
09/03/2016 16:10:29,31116,0,0
09/03/2016 16:10:35,31117,0,0
09/03/2016 16:10:41,31118,0,0
09/03/2016 16:10:47,31119,0,0
09/03/2016 16:10:54,31120,0,0
09/03/2016 16:11:00,31121,0,0
09/03/2016 16:11:06,31122,0,0
09/03/2016 16:11:13,31123,0,0
09/03/2016 16:11:19,31124,0,0
09/03/2016 16:11:25,31125,0,0
09/03/2016 16:11:31,31126,0,0
09/03/2016 16:11:38,31127,0,0
09/03/2016 16:11:44,31128,0,0
09/03/2016 16:11:50,31129,0,0
09/03/2016 16:11:56,31130,0,0
09/03/2016 16:12:03,31131,0,0
09/03/2016 16:12:09,31132,0,0
09/03/2016 16:12:15,31133,0,0
09/03/2016 16:12:22,31134,0,0
09/03/2016 16:12:28,31135,0,0
09/03/2016 16:12:34,31136,0,0
09/03/2016 16:12:40,31137,0,0
09/03/2016 16:12:47,31138,0,0
09/03/2016 16:12:53,31139,0,0
09/03/2016 16:12:59,31140,0,0
09/03/2016 16:13:06,31141,0,0
09/03/2016 16:13:12,31142,0,0
09/03/2016 16:13:18,31143,0,0
09/03/2016 16:13:24,31144,0,0
09/03/2016 16:13:31,31145,0,0
09/03/2016 16:13:37,31146,0,0
09/03/2016 16:13:43,31147,0,0
09/03/2016 16:13:50,31148,0,0
09/03/2016 16:13:56,31149,0,0
09/03/2016 16:14:02,31150,0,0
09/03/2016 16:14:08,31151,0,0
09/03/2016 16:14:15,31152,0,0
09/03/2016 16:14:21,31153,0,0
09/03/2016 16:14:27,31154,0,0
09/03/2016 16:14:34,31155,0,0
09/03/2016 16:14:40,31156,0,0
09/03/2016 16:14:46,31157,0,0
09/03/2016 16:14:52,31158,0,0
09/03/2016 16:14:59,31159,0,0
09/03/2016 16:15:05,31160,0,0
09/03/2016 16:15:11,31161,0,0
09/03/2016 16:15:17,31162,0,0
09/03/2016 16:15:24,31163,0,0
09/03/2016 16:15:30,31164,0,0
09/03/2016 16:15:36,31165,0,0
09/03/2016 16:15:43,31166,0,0
09/03/2016 16:15:49,31167,0,0
09/03/2016 16:15:55,31168,0,0
09/03/2016 16:16:01,31169,0,0
09/03/2016 16:16:08,31170,0,0
09/03/2016 16:16:14,31171,0,0
09/03/2016 16:16:20,31172,0,0
09/03/2016 16:16:27,31173,0,0
09/03/2016 16:16:33,31174,0,0
09/03/2016 16:16:39,31175,0,0
09/03/2016 16:16:45,31176,0,0
09/03/2016 16:16:52,31177,0,0
09/03/2016 16:16:58,31178,0,0
09/03/2016 16:17:04,31179,0,0
09/03/2016 16:17:11,31180,0,0
09/03/2016 16:17:17,31181,0,0
09/03/2016 16:17:23,31182,0,0
09/03/2016 16:17:29,31183,0,0
09/03/2016 16:17:36,31184,0,0
09/03/2016 16:17:42,31185,0,0
09/03/2016 16:17:48,31186,0,0
09/03/2016 16:17:54,31187,0,0
09/03/2016 16:18:01,31188,0,0
09/03/2016 16:18:07,31189,0,0
09/03/2016 16:18:13,31190,0,0
09/03/2016 16:18:20,31191,0,0
09/03/2016 16:18:26,31192,0,0
09/03/2016 16:18:32,31193,0,0
09/03/2016 16:18:38,31194,0,0
09/03/2016 16:18:45,31195,0,0
09/03/2016 16:18:51,31196,0,0
09/03/2016 16:18:57,31197,0,0
09/03/2016 16:19:04,31198,0,0
09/03/2016 16:19:10,31199,0,0
09/03/2016 16:19:16,31200,0,0
09/03/2016 16:19:22,31201,0,0
09/03/2016 16:19:29,31202,0,0
09/03/2016 16:19:35,31203,0,0
09/03/2016 16:19:41,31204,0,0
09/03/2016 16:19:48,31205,0,0
09/03/2016 16:19:54,31206,0,0
09/03/2016 16:20:00,31207,0,0
09/03/2016 16:20:06,31208,0,0
09/03/2016 16:20:13,31209,0,0
09/03/2016 16:20:19,31210,0,0
09/03/2016 16:20:25,31211,0,0
09/03/2016 16:20:32,31212,0,0
09/03/2016 16:20:38,31213,0,0
09/03/2016 16:20:44,31214,0,0
09/03/2016 16:20:50,31215,0,0
09/03/2016 16:20:57,31216,0,0
09/03/2016 16:21:03,31217,0,0
09/03/2016 16:21:09,31218,0,0
09/03/2016 16:21:15,31219,0,0
09/03/2016 16:21:22,31220,0,0
09/03/2016 16:21:28,31221,0,0
09/03/2016 16:21:34,31222,0,0
09/03/2016 16:21:41,31223,0,0
09/03/2016 16:21:47,31224,0,0
09/03/2016 16:21:53,31225,0,0
09/03/2016 16:21:59,31226,0,0
09/03/2016 16:22:06,31227,0,0
09/03/2016 16:22:12,31228,0,0
09/03/2016 16:22:18,31229,0,0
09/03/2016 16:22:25,31230,0,0
09/03/2016 16:22:31,31231,0,0
09/03/2016 16:22:37,31232,0,0
09/03/2016 16:22:43,31233,0,0
09/03/2016 16:22:50,31234,0,0
09/03/2016 16:22:56,31235,0,0
09/03/2016 16:23:02,31236,0,0
09/03/2016 16:23:09,31237,0,0
09/03/2016 16:23:15,31238,0,0
09/03/2016 16:23:21,31239,0,0
09/03/2016 16:23:27,31240,0,0
09/03/2016 16:23:34,31241,0,0
09/03/2016 16:23:40,31242,0,0
09/03/2016 16:23:46,31243,0,0
09/03/2016 16:23:53,31244,0,0
09/03/2016 16:23:59,31245,0,0
09/03/2016 16:24:05,31246,0,0
09/03/2016 16:24:11,31247,0,0
09/03/2016 16:24:18,31248,0,0
09/03/2016 16:24:24,31249,0,0
09/03/2016 16:24:30,31250,0,0
09/03/2016 16:24:36,31251,0,0
09/03/2016 16:24:43,31252,0,0
09/03/2016 16:24:49,31253,0,0
09/03/2016 16:24:55,31254,0,0
09/03/2016 16:25:02,31255,0,0
09/03/2016 16:25:08,31256,0,0
09/03/2016 16:25:14,31257,0,0
09/03/2016 16:25:20,31258,0,0
09/03/2016 16:25:27,31259,0,0
09/03/2016 16:25:33,31260,0,0
09/03/2016 16:25:39,31261,0,0
09/03/2016 16:25:46,31262,0,0
09/03/2016 16:25:52,31263,0,0
09/03/2016 16:25:58,31264,0,0
09/03/2016 16:26:04,31265,0,0
09/03/2016 16:26:11,31266,0,0
09/03/2016 16:26:17,31267,0,0
09/03/2016 16:26:23,31268,0,0
09/03/2016 16:26:30,31269,0,0
09/03/2016 16:26:36,31270,0,0
09/03/2016 16:26:42,31271,0,0
09/03/2016 16:26:48,31272,0,0
09/03/2016 16:26:55,31273,0,0
09/03/2016 16:27:01,31274,0,0
09/03/2016 16:27:07,31275,0,0
09/03/2016 16:27:14,31276,0,0
09/03/2016 16:27:20,31277,0,0
09/03/2016 16:27:26,31278,0,0
09/03/2016 16:27:32,31279,0,0
09/03/2016 16:27:39,31280,0,0
09/03/2016 16:27:45,31281,0,0
09/03/2016 16:27:51,31282,0,0
09/03/2016 16:27:57,31283,0,0
09/03/2016 16:28:04,31284,0,0
09/03/2016 16:28:10,31285,0,0
09/03/2016 16:28:16,31286,0,0
09/03/2016 16:28:23,31287,0,0
09/03/2016 16:28:29,31288,0,0
09/03/2016 16:28:35,31289,0,0
09/03/2016 16:28:41,31290,0,0
09/03/2016 16:28:48,31291,0,0
09/03/2016 16:28:54,31292,0,0
09/03/2016 16:29:00,31293,0,0
09/03/2016 16:29:07,31294,0,0
09/03/2016 16:29:13,31295,0,0
09/03/2016 16:29:19,31296,0,0
09/03/2016 16:29:25,31297,0,0
09/03/2016 16:29:32,31298,0,0
09/03/2016 16:29:38,31299,0,0
09/03/2016 16:29:44,31300,0,0
09/03/2016 16:29:51,31301,0,0
09/03/2016 16:29:57,31302,0,0
09/03/2016 16:30:03,31303,0,0
09/03/2016 16:30:09,31304,0,0
09/03/2016 16:30:16,31305,0,0
09/03/2016 16:30:22,31306,0,0
09/03/2016 16:30:28,31307,0,0
09/03/2016 16:30:34,31308,0,0
09/03/2016 16:30:41,31309,0,0
09/03/2016 16:30:47,31310,0,0
09/03/2016 16:30:53,31311,0,0
09/03/2016 16:31:00,31312,0,0
09/03/2016 16:31:06,31313,0,0
09/03/2016 16:31:12,31314,0,0
09/03/2016 16:31:18,31315,0,0
09/03/2016 16:31:25,31316,0,0
09/03/2016 16:31:31,31317,0,0
09/03/2016 16:31:37,31318,0,0
09/03/2016 16:31:44,31319,0,0
09/03/2016 16:31:50,31320,0,0
09/03/2016 16:31:56,31321,0,0
09/03/2016 16:32:02,31322,0,0
09/03/2016 16:32:09,31323,0,0
09/03/2016 16:32:15,31324,0,0
09/03/2016 16:32:21,31325,0,0
09/03/2016 16:32:28,31326,0,0
09/03/2016 16:32:34,31327,0,0
09/03/2016 16:32:40,31328,0,0
09/03/2016 16:32:46,31329,0,0
09/03/2016 16:32:53,31330,0,0
09/03/2016 16:32:59,31331,0,0
09/03/2016 16:33:05,31332,0,0
09/03/2016 16:33:12,31333,0,0
09/03/2016 16:33:18,31334,0,0
09/03/2016 16:33:24,31335,0,0
09/03/2016 16:33:30,31336,0,0
09/03/2016 16:33:37,31337,0,0
09/03/2016 16:33:43,31338,0,0
09/03/2016 16:33:49,31339,0,0
09/03/2016 16:33:55,31340,0,0
09/03/2016 16:34:02,31341,0,0
09/03/2016 16:34:08,31342,0,0
09/03/2016 16:34:14,31343,0,0
09/03/2016 16:34:21,31344,0,0
09/03/2016 16:34:27,31345,0,0
09/03/2016 16:34:33,31346,0,0
09/03/2016 16:34:39,31347,0,0
09/03/2016 16:34:46,31348,0,0
09/03/2016 16:34:52,31349,0,0
09/03/2016 16:34:58,31350,0,0
09/03/2016 16:35:05,31351,0,0
09/03/2016 16:35:11,31352,0,0
09/03/2016 16:35:17,31353,0,0
09/03/2016 16:35:23,31354,0,0
09/03/2016 16:35:30,31355,0,0
09/03/2016 16:35:36,31356,0,0
09/03/2016 16:35:42,31357,0,0
09/03/2016 16:35:49,31358,0,0
09/03/2016 16:35:55,31359,0,0
09/03/2016 16:36:01,31360,0,0
09/03/2016 16:36:07,31361,0,0
09/03/2016 16:36:14,31362,0,0
09/03/2016 16:36:20,31363,0,0
09/03/2016 16:36:26,31364,0,0
09/03/2016 16:36:33,31365,0,0
09/03/2016 16:36:39,31366,0,0
09/03/2016 16:36:45,31367,0,0
09/03/2016 16:36:51,31368,0,0
09/03/2016 16:36:58,31369,0,0
09/03/2016 16:37:04,31370,0,0
09/03/2016 16:37:10,31371,0,0
09/03/2016 16:37:16,31372,0,0
09/03/2016 16:37:23,31373,0,0
09/03/2016 16:37:29,31374,0,0
09/03/2016 16:37:35,31375,0,0
09/03/2016 16:37:42,31376,0,0
09/03/2016 16:37:48,31377,0,0
09/03/2016 16:37:54,31378,0,0
09/03/2016 16:38:00,31379,0,0
09/03/2016 16:38:07,31380,0,0
09/03/2016 16:38:13,31381,0,0
09/03/2016 16:38:19,31382,0,0
09/03/2016 16:38:26,31383,0,0
09/03/2016 16:38:32,31384,0,0
09/03/2016 16:38:38,31385,0,0
09/03/2016 16:38:44,31386,0,0
09/03/2016 16:38:51,31387,0,0
09/03/2016 16:38:57,31388,0,0
09/03/2016 16:39:03,31389,0,0
09/03/2016 16:39:10,31390,0,0
09/03/2016 16:39:16,31391,0,0
09/03/2016 16:39:22,31392,0,0
09/03/2016 16:39:28,31393,0,0
09/03/2016 16:39:35,31394,0,0
09/03/2016 16:39:41,31395,0,0
09/03/2016 16:39:47,31396,0,0
09/03/2016 16:39:54,31397,0,0
09/03/2016 16:40:00,31398,0,0
09/03/2016 16:40:06,31399,0,0
09/03/2016 16:40:12,31400,0,0
09/03/2016 16:40:19,31401,0,0
09/03/2016 16:40:25,31402,0,0
09/03/2016 16:40:31,31403,0,0
09/03/2016 16:40:37,31404,0,0
09/03/2016 16:40:44,31405,0,0
09/03/2016 16:40:50,31406,0,0
09/03/2016 16:40:56,31407,0,0
09/03/2016 16:41:03,31408,0,0
09/03/2016 16:41:09,31409,0,0
09/03/2016 16:41:15,31410,0,0
09/03/2016 16:41:21,31411,0,0
09/03/2016 16:41:28,31412,0,0
09/03/2016 16:41:34,31413,0,0
09/03/2016 16:41:40,31414,0,0
09/03/2016 16:41:47,31415,0,0
09/03/2016 16:41:53,31416,0,0
09/03/2016 16:41:59,31417,0,0
09/03/2016 16:42:05,31418,0,0
09/03/2016 16:42:12,31419,0,0
09/03/2016 16:42:18,31420,0,0
09/03/2016 16:42:24,31421,0,0
09/03/2016 16:42:31,31422,0,0
09/03/2016 16:42:37,31423,0,0
09/03/2016 16:42:43,31424,0,0
09/03/2016 16:42:49,31425,0,0
09/03/2016 16:42:56,31426,0,0
09/03/2016 16:43:02,31427,0,0
09/03/2016 16:43:08,31428,0,0
09/03/2016 16:43:15,31429,0,0
09/03/2016 16:43:21,31430,0,0
09/03/2016 16:43:27,31431,0,0
09/03/2016 16:43:33,31432,0,0
09/03/2016 16:43:40,31433,0,0
09/03/2016 16:43:46,31434,0,0
09/03/2016 16:43:52,31435,0,0
09/03/2016 16:43:58,31436,0,0
09/03/2016 16:44:05,31437,0,0
09/03/2016 16:44:11,31438,0,0
09/03/2016 16:44:17,31439,0,0
09/03/2016 16:44:24,31440,0,0
09/03/2016 16:44:30,31441,0,0
09/03/2016 16:44:36,31442,0,0
09/03/2016 16:44:42,31443,0,0
09/03/2016 16:44:49,31444,0,0
09/03/2016 16:44:55,31445,0,0
09/03/2016 16:45:01,31446,0,0
09/03/2016 16:45:08,31447,0,0
09/03/2016 16:45:14,31448,0,0
09/03/2016 16:45:20,31449,0,0
09/03/2016 16:45:26,31450,0,0
09/03/2016 16:45:33,31451,0,0
09/03/2016 16:45:39,31452,0,0
09/03/2016 16:45:45,31453,0,0
09/03/2016 16:45:52,31454,0,0
09/03/2016 16:45:58,31455,0,0
09/03/2016 16:46:04,31456,0,0
09/03/2016 16:46:10,31457,0,0
09/03/2016 16:46:17,31458,0,0
09/03/2016 16:46:23,31459,0,0
09/03/2016 16:46:29,31460,0,0
09/03/2016 16:46:35,31461,0,0
09/03/2016 16:46:42,31462,0,0
09/03/2016 16:46:48,31463,0,0
09/03/2016 16:46:54,31464,0,0
09/03/2016 16:47:01,31465,0,0
09/03/2016 16:47:07,31466,0,0
09/03/2016 16:47:13,31467,0,0
09/03/2016 16:47:19,31468,0,0
09/03/2016 16:47:26,31469,0,0
09/03/2016 16:47:32,31470,0,0
09/03/2016 16:47:38,31471,0,0
09/03/2016 16:47:45,31472,0,0
09/03/2016 16:47:51,31473,0,0
09/03/2016 16:47:57,31474,0,0
09/03/2016 16:48:03,31475,0,0
09/03/2016 16:48:10,31476,0,0
09/03/2016 16:48:16,31477,0,0
09/03/2016 16:48:22,31478,0,0
09/03/2016 16:48:29,31479,0,0
09/03/2016 16:48:35,31480,0,0
09/03/2016 16:48:41,31481,0,0
09/03/2016 16:48:47,31482,0,0
09/03/2016 16:48:54,31483,0,0
09/03/2016 16:49:00,31484,0,0
09/03/2016 16:49:06,31485,0,0
09/03/2016 16:49:13,31486,0,0
09/03/2016 16:49:19,31487,0,0
09/03/2016 16:49:25,31488,0,0
09/03/2016 16:49:31,31489,0,0
09/03/2016 16:49:38,31490,0,0
09/03/2016 16:49:44,31491,0,0
09/03/2016 16:49:50,31492,0,0
09/03/2016 16:49:56,31493,0,0
09/03/2016 16:50:03,31494,0,0
09/03/2016 16:50:09,31495,0,0
09/03/2016 16:50:15,31496,0,0
09/03/2016 16:50:22,31497,0,0
09/03/2016 16:50:28,31498,0,0
09/03/2016 16:50:34,31499,0,0
09/03/2016 16:50:40,31500,0,0
09/03/2016 16:50:47,31501,0,0
09/03/2016 16:50:53,31502,0,0
09/03/2016 16:50:59,31503,0,0
09/03/2016 16:51:06,31504,0,0
09/03/2016 16:51:12,31505,0,0
09/03/2016 16:51:18,31506,0,0
09/03/2016 16:51:24,31507,0,0
09/03/2016 16:51:31,31508,0,0
09/03/2016 16:51:37,31509,0,0
09/03/2016 16:51:43,31510,0,0
09/03/2016 16:51:50,31511,0,0
09/03/2016 16:51:56,31512,0,0
09/03/2016 16:52:02,31513,0,0
09/03/2016 16:52:08,31514,0,0
09/03/2016 16:52:15,31515,0,0
09/03/2016 16:52:21,31516,0,0
09/03/2016 16:52:27,31517,0,0
09/03/2016 16:52:34,31518,0,0
09/03/2016 16:52:40,31519,0,0
09/03/2016 16:52:46,31520,0,0
09/03/2016 16:52:52,31521,0,0
09/03/2016 16:52:59,31522,0,0
09/03/2016 16:53:05,31523,0,0
09/03/2016 16:53:11,31524,0,0
09/03/2016 16:53:17,31525,0,0
09/03/2016 16:53:24,31526,0,0
09/03/2016 16:53:30,31527,0,0
09/03/2016 16:53:36,31528,0,0
09/03/2016 16:53:43,31529,0,0
09/03/2016 16:53:49,31530,0,0
09/03/2016 16:53:55,31531,0,0
09/03/2016 16:54:01,31532,0,0
09/03/2016 16:54:08,31533,0,0
09/03/2016 16:54:14,31534,0,0
09/03/2016 16:54:20,31535,0,0
09/03/2016 16:54:27,31536,0,2
09/03/2016 16:54:33,31537,0,0
09/03/2016 16:54:39,31538,0,0
09/03/2016 16:54:45,31539,0,0
09/03/2016 16:54:52,31540,0,0
09/03/2016 16:54:58,31541,0,0
09/03/2016 16:55:04,31542,0,0
09/03/2016 16:55:11,31543,0,0
09/03/2016 16:55:17,31544,0,0
09/03/2016 16:55:23,31545,0,0
09/03/2016 16:55:29,31546,0,0
09/03/2016 16:55:36,31547,0,0
09/03/2016 16:55:42,31548,0,0
09/03/2016 16:55:48,31549,0,0
09/03/2016 16:55:55,31550,0,0
09/03/2016 16:56:01,31551,0,0
09/03/2016 16:56:07,31552,0,0
09/03/2016 16:56:13,31553,0,0
09/03/2016 16:56:20,31554,0,0
09/03/2016 16:56:26,31555,0,0
09/03/2016 16:56:32,31556,0,0
09/03/2016 16:56:38,31557,0,0
09/03/2016 16:56:45,31558,0,0
09/03/2016 16:56:51,31559,0,0
09/03/2016 16:56:57,31560,0,0
09/03/2016 16:57:04,31561,0,0
09/03/2016 16:57:10,31562,0,0
09/03/2016 16:57:16,31563,0,0
09/03/2016 16:57:22,31564,0,0
09/03/2016 16:57:29,31565,0,0
09/03/2016 16:57:35,31566,0,0
09/03/2016 16:57:41,31567,0,0
09/03/2016 16:57:48,31568,0,0
09/03/2016 16:57:54,31569,0,0
09/03/2016 16:58:00,31570,0,0
09/03/2016 16:58:06,31571,0,0
09/03/2016 16:58:13,31572,0,0
09/03/2016 16:58:19,31573,0,0
09/03/2016 16:58:25,31574,0,0
09/03/2016 16:58:32,31575,0,0
09/03/2016 16:58:38,31576,0,0
09/03/2016 16:58:44,31577,0,0
09/03/2016 16:58:50,31578,0,0
09/03/2016 16:58:57,31579,0,0
09/03/2016 16:59:03,31580,0,0
09/03/2016 16:59:09,31581,0,0
09/03/2016 16:59:15,31582,0,0
09/03/2016 16:59:22,31583,0,0
09/03/2016 16:59:28,31584,0,0
09/03/2016 16:59:34,31585,0,0
09/03/2016 16:59:41,31586,0,0
09/03/2016 16:59:47,31587,0,0
09/03/2016 16:59:53,31588,0,0
09/03/2016 16:59:59,31589,0,0
09/03/2016 17:00:06,31590,0,0
09/03/2016 17:00:12,31591,0,0
09/03/2016 17:00:18,31592,0,0
09/03/2016 17:00:25,31593,0,0
09/03/2016 17:00:31,31594,0,0
09/03/2016 17:00:37,31595,0,0
09/03/2016 17:00:43,31596,0,0
09/03/2016 17:00:50,31597,0,0
09/03/2016 17:00:56,31598,0,0
09/03/2016 17:01:02,31599,0,0
09/03/2016 17:01:09,31600,0,0
09/03/2016 17:01:15,31601,0,0
09/03/2016 17:01:21,31602,0,0
09/03/2016 17:01:27,31603,0,0
09/03/2016 17:01:34,31604,0,0
09/03/2016 17:01:40,31605,0,0
09/03/2016 17:01:46,31606,0,0
09/03/2016 17:01:53,31607,0,0
09/03/2016 17:01:59,31608,0,0
09/03/2016 17:02:05,31609,0,0
09/03/2016 17:02:11,31610,0,0
09/03/2016 17:02:18,31611,0,0
09/03/2016 17:02:24,31612,0,0
09/03/2016 17:02:30,31613,0,0
09/03/2016 17:02:36,31614,0,0
09/03/2016 17:02:43,31615,0,0
09/03/2016 17:02:49,31616,0,0
09/03/2016 17:02:55,31617,0,0
09/03/2016 17:03:02,31618,0,0
09/03/2016 17:03:08,31619,0,0
09/03/2016 17:03:14,31620,0,0
09/03/2016 17:03:20,31621,0,0
09/03/2016 17:03:27,31622,0,0
09/03/2016 17:03:33,31623,0,0
09/03/2016 17:03:39,31624,0,0
09/03/2016 17:03:46,31625,0,0
09/03/2016 17:03:52,31626,0,0
09/03/2016 17:03:58,31627,0,0
09/03/2016 17:04:04,31628,0,0
09/03/2016 17:04:11,31629,0,0
09/03/2016 17:04:17,31630,0,0
09/03/2016 17:04:23,31631,0,0
09/03/2016 17:04:30,31632,0,0
09/03/2016 17:04:36,31633,0,0
09/03/2016 17:04:42,31634,0,0
09/03/2016 17:04:48,31635,0,0
09/03/2016 17:04:55,31636,0,0
09/03/2016 17:05:01,31637,0,0
09/03/2016 17:05:07,31638,0,0
09/03/2016 17:05:14,31639,0,0
09/03/2016 17:05:20,31640,0,0
09/03/2016 17:05:26,31641,0,0
09/03/2016 17:05:32,31642,0,0
09/03/2016 17:05:39,31643,0,0
09/03/2016 17:05:45,31644,0,0
09/03/2016 17:05:51,31645,0,0
09/03/2016 17:05:57,31646,0,0
09/03/2016 17:06:04,31647,0,0
09/03/2016 17:06:10,31648,0,0
09/03/2016 17:06:16,31649,0,0
09/03/2016 17:06:23,31650,0,0
09/03/2016 17:06:29,31651,0,0
09/03/2016 17:06:35,31652,0,0
09/03/2016 17:06:41,31653,0,0
09/03/2016 17:06:48,31654,0,0
09/03/2016 17:06:54,31655,0,0
09/03/2016 17:07:00,31656,0,0
09/03/2016 17:07:07,31657,0,0
09/03/2016 17:07:13,31658,0,0
09/03/2016 17:07:19,31659,0,0
09/03/2016 17:07:25,31660,0,0
09/03/2016 17:07:32,31661,0,0
09/03/2016 17:07:38,31662,0,0
09/03/2016 17:07:44,31663,0,0
09/03/2016 17:07:51,31664,0,0
09/03/2016 17:07:57,31665,0,0
09/03/2016 17:08:03,31666,0,0
09/03/2016 17:08:09,31667,0,0
09/03/2016 17:08:16,31668,0,0
09/03/2016 17:08:22,31669,0,0
09/03/2016 17:08:28,31670,0,0
09/03/2016 17:08:35,31671,0,0
09/03/2016 17:08:41,31672,0,0
09/03/2016 17:08:47,31673,0,0
09/03/2016 17:08:53,31674,0,0
09/03/2016 17:09:00,31675,0,0
09/03/2016 17:09:06,31676,0,0
09/03/2016 17:09:12,31677,0,0
09/03/2016 17:09:18,31678,0,0
09/03/2016 17:09:25,31679,0,0
09/03/2016 17:09:31,31680,0,0
09/03/2016 17:09:37,31681,0,0
09/03/2016 17:09:44,31682,0,0
09/03/2016 17:09:50,31683,0,0
09/03/2016 17:09:56,31684,0,0
09/03/2016 17:10:02,31685,0,0
09/03/2016 17:10:09,31686,0,0
